id_sentimen,id_tokoh,id_wilayah,platform,raw_text,sentiment_label,keyword_category,url_postingan,created_at,tanggal_mentah,tipe_kemarahan,target_serangan,wilayah
1084,1,,TikTok,"salahya dipilih,",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Kekecewaan Politik,Gubernur,Lainnya/Jateng
855,1,,TikTok,pajak di di korupsii Kon bayar rakyat urus aja sendiri,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1408,1,,TikTok,piutang blm bayar pajak malah di aikan....lha rakyat semakin ngk mau bayar pajak pak...pie koekih...angel😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2035,1,,TikTok,"rakyat bayar pajak, pejabat rajin korupsi",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2041,1,,TikTok,pajak semakin mencekik rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2506,1,,TikTok,luar biasa memberatkan rakyat yg suruh nanggung pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2596,2,,TikTok,"KAsiaan simbah, pajak yg mencekik rakyat bisa mndzolomi rakyat",Negatif,,,2026-02-25 19:46:39.483484+00:00,2 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2598,2,,TikTok,batalkan opsen pajak . karena memberatkan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,3 m yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2601,2,,TikTok,bayar pajak untuk apa❓ cara halus mencekik rakyat.,Negatif,,,2026-02-25 19:46:39.483484+00:00,4 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2630,2,,TikTok,undang2 jadi alasan buat memeras rakyat #stopbayarpajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2894,2,,TikTok,RAKYAT BERHAK MENOLAK BAYAR PAJAK JIKA PENGGUNAAN PAJAK TIDAK JELAS....,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
637,1,,TikTok,"Utang nggo opo , kog sing mbok kon bayar rakyat… mending drpd bayari wong nganggur ning dinas dinas, bubarke sisan ae",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Solo Raya (AD)
2985,3,,Instagram,"Sy menemukan tulisan ini dan ini saya copas,membuat sy jd mengerti krn mmg menjadi pertanyaan knpa daerah lain tidak?pdhl alasannya ini keputusan pusat ... “Tetangga Bisa Murah, Kenapa Jawa Tengah Tidak?semoga bisa dikaji ulang ,berat bgt loo bener,apalagi ada kota dijateng gk punya transportasi umum terpksa hrs punya pribadi,bukan utk gaya2 tp karena tdk difasilitasi transport umum yg lbh murah..ini.jawaban yg sy dapat :Mari kita bedah secara jernih: Mengapa Jawa Tengah menjadi salah satu provinsi dengan beban pajak kendaraan bermotor paling tinggi, dan siapa yang sebenarnya memegang kendali dan bertanggung jawab atas kebijakan ini?​Logikanya begini:​Berdasarkan UU HKPD Tahun 2022, terdapat aturan baru mengenai Opsen Pajak sebesar 66% yang langsung masuk ke kas Kabupaten/Kota. Angka ini bersifat statis—artinya, Gubernur maupun Bupati tidak punya kuasa untuk mengubah persentase ini karena sudah ketetapan Pemerintah Pusat.Namun, ada satu variabel yang bisa dikontrol penuh oleh Pemerintah Provinsi.​Agar total pajak yang dibayar rakyat tidak meroket, Pemerintah Pusat memberikan ruang daerahuntuk menyesuaikan Tarif Pajak Kendaraan Bermotor (PKB) dalam rentang 0% hingga 1,2% dari Nilai Jual Beli Kendaraan (NJKB)Alih-alih meringankan beban rakyat dengan menurunkan tarif PKB,  Jawa Tengah justru memilih mempertahankan tarif di angka maksimal, yaitu 1,2%. Karena tarif dasarnya sudah berada di angka tertinggi, maka tambahan Opsen 66% tersebut otomatis membuat nominal yang harus dibayar warga Jawa Tengah menjadi sangat mencekik.Mari kita bandingkan dengan provinsi tetangga:​Jawa Barat: Meski pembangunan infrastrukturnya masif, mereka menurunkan PKB ke angka 1,1%.​Jawa Timur: Berhasil menekan tarif PKB di angka 1,0%.​DI Yogyakarta: Menunjukkan keberpihakan nyata dengan tarif sangat rendah, yakni 0,6%. memiliki 3 tetangga (Timur, Barat dan Selatan) yang membuktikan bahwa pajak bisa dimurahkan, namun pemerintah jateng tetap memilih jalan yang paling memberatkan warganya.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Sy menemukan tulisan ini dan ini saya copas,membuat sy jd mengerti krn mmg menjadi pertanyaan knpa daerah lain tidak?pdhl alasannya ini keputusan pusat ... “Tetangga Bisa Murah, Kenapa Jawa Tengah Tidak?semoga bisa dikaji ulang ,berat bgt loo bener,apalagi ada kota dijateng gk punya transportasi umum terpksa hrs punya pribadi,bukan utk gaya2 tp karena tdk difasilitasi transport umum yg lbh murah..ini.jawaban yg sy dapat :Mari kita bedah secara jernih: Mengapa Jawa Tengah menjadi salah satu provinsi dengan beban pajak kendaraan bermotor paling tinggi, dan siapa yang sebenarnya memegang kendali dan bertanggung jawab atas kebijakan ini?​Logikanya begini:​Berdasarkan UU HKPD Tahun 2022, terdapat aturan baru mengenai Opsen Pajak sebesar 66% yang langsung masuk ke kas Kabupaten/Kota. Angka ini bersifat statis—artinya, Gubernur maupun Bupati tidak punya kuasa untuk mengubah persentase ini karena sudah ketetapan Pemerintah Pusat.Namun, ada satu variabel yang bisa dikontrol penuh oleh Pemerintah Provinsi.​Agar total pajak yang dibayar rakyat tidak meroket, Pemerintah Pusat memberikan ruang daerahuntuk menyesuaikan Tarif Pajak Kendaraan Bermotor (PKB) dalam rentang 0% hingga 1,2% dari Nilai Jual Beli Kendaraan (NJKB)Alih-alih meringankan beban rakyat dengan menurunkan tarif PKB,  Jawa Tengah justru memilih mempertahankan tarif di angka maksimal, yaitu 1,2%. Karena tarif dasarnya sudah berada di angka tertinggi, maka tambahan Opsen 66% tersebut otomatis membuat nominal yang harus dibayar warga Jawa Tengah menjadi sangat mencekik.Mari kita bandingkan dengan provinsi tetangga:​Jawa Barat: Meski pembangunan infrastrukturnya masif, mereka menurunkan PKB ke angka 1,1%.​Jawa Timur: Berhasil menekan tarif PKB di angka 1,0%.​DI Yogyakarta: Menunjukkan keberpihakan nyata dengan tarif sangat rendah, yakni 0,6%. memiliki 3 tetangga (Timur, Barat dan Selatan) yang membuktikan bahwa pajak bisa dimurahkan, namun pemerintah jateng tetap memilih jalan yang paling memberatkan warganya.",Beban Ekonomi,Pemerintahan,Pati/Muria (K)
1124,1,,TikTok,untung aku Ra mileh kwe pak tak coblos kbehh wngii Mergo Ra yakin😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1137,1,,TikTok,selamat menikmati pilihamu wahai sodara sodara 🤣🤣,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1147,1,,TikTok,jian salah pilih tenan ki !! 🫣,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1438,1,,TikTok,yg pilih sopo??,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
3629,3,,Instagram,mbok pikir rakyat jateng kuwi CEO sing lagi nyamar nyamar....arep dadi CEO wae UMR Paling sdikit dibanding tonggo sebelah.......selisih banyak ma jatim jabar,Negatif,,,2026-02-25 19:46:39.483484+00:00,mbok pikir rakyat jateng kuwi CEO sing lagi nyamar nyamar....arep dadi CEO wae UMR Paling sdikit dibanding tonggo sebelah.......selisih banyak ma jatim jabar,Beban Ekonomi,Pemerintahan,Solo Raya (AD)
776,1,,TikTok,"kok bisa bisanya polisi jadi pemimpin rakyat 🤣🤣🤣 ...
tugas polisi tau kan 🤣 ?",Negatif,,,2026-02-25 19:46:39.483484+00:00,5 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
867,1,,TikTok,perr gugub rampok rakyat lewat pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1252,1,,TikTok,"wereng coklat jd gubernur pemeras rakyat , stop bayar pajak",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
49,1,,TikTok,"Gubernur nongkrong di kantor saja ,turun lihat keadaan rakyatmu,lihat kondisi rakyatmu ,bikin aturan yg pro rakyat ,bikin aturan yg bikin rakyat senang",Negatif,,,2026-02-25 19:46:39.483484+00:00,4 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3130,3,,Instagram,"Min..ini klarifikasi tp infonya melempar kesalahan ke pusat. Mau dr pusat atau dr provinsi, jika kalian berpihak k kesejahteraan rakyat, akan beda prakteknya.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Min..ini klarifikasi tp infonya melempar kesalahan ke pusat. Mau dr pusat atau dr provinsi, jika kalian berpihak k kesejahteraan rakyat, akan beda prakteknya.",Beban Ekonomi,Pemerintahan,Lainnya/Jateng
1026,1,,TikTok,gubernur begini yg ngejelekin KDM wkwkw🤪🤪 bisa nya nyusahin rakyat jateng.,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
3718,3,,Instagram,"Dikiranya suara rakyat berisik di awal dan akan terbiasa,wahai para pemagku jabatan yang gajinya dari pajak rakyat…anda pikir warga jateng sudah sejahtera???!!",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Dikiranya suara rakyat berisik di awal dan akan terbiasa,wahai para pemagku jabatan yang gajinya dari pajak rakyat…anda pikir warga jateng sudah sejahtera???!!",Beban Ekonomi,Pemerintahan,Lainnya/Jateng
1910,1,,TikTok,anda yakin dg keputusan ini?? kl sy sbg buruh kasar berkata kebijakan anda ini JD bumerang Jateng...yakin rakyat bnyk yg tidak byr pajak...liat saja,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
2383,1,,TikTok,lihat kemampuan rakyat nya bayar pajak Bpk itu dasarnya lha UMR Jateng itu rendah skli dibandingkan prov lain..,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
2572,2,,TikTok,hidup di negara merdeka sprti hidup di jajah.. semua di kenalan pajak... rakyat jdi sapi perah...,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
704,1,,TikTok,"Kebijakan gubernur Jateng...atas pajak kendaraan bermotor yg menimbulkan kekagetan pemilik kendaraan bermotor di Jateng.
Hal ini ..bisa berdampak negatif BG Jateng itu sendiri.
Lbh baik .... car solusi yg lain, untuk mengatasi masalah Jateng. Jangan korbankan rakyat .....",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
111,1,,TikTok,paraahhhhh termul memeras rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1892,1,,TikTok,"salah pilih,,,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1942,1,,TikTok,hidup gurbernur pilihan anda..,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
2023,1,,TikTok,di pilih malah menyusahkan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
2668,2,,TikTok,"0psen iku opo?
manfaate gawe masyarakat opo?
pemerintah kok malah nyusahno rakyate.",Negatif,,,2026-02-25 19:46:39.483484+00:00,15 j yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3610,3,,Instagram,"Rasah di bayar wes plg bener,negoro ora mikir rakyate lapo rakyate mikir negoro barang,wes karuane menisan hancur,ngrasakno pemerintah blas raono sing bener",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Rasah di bayar wes plg bener,negoro ora mikir rakyate lapo rakyate mikir negoro barang,wes karuane menisan hancur,ngrasakno pemerintah blas raono sing bener",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
1262,1,,TikTok,yg mempersulit pemerintah nya sendiri coba kalo di permudah rakyat paati taat pajak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2577,2,,TikTok,"knp di Indonesia pemerintahan suka nyekik pajak rakyat ,gila gila ini",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2968,3,,Instagram,"Perlu kawan² ketahui..negara yg KATANYA GEMAH RIPAH LOHJINAWI ini penghasilan utamanya justru bukan dari kekayaan buminya,.bukan dari hasil industri juga. Tapi dari PAJAK RAKYAT. MIRIISS",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Perlu kawan² ketahui..negara yg KATANYA GEMAH RIPAH LOHJINAWI ini penghasilan utamanya justru bukan dari kekayaan buminya,.bukan dari hasil industri juga. Tapi dari PAJAK RAKYAT. MIRIISS",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
199,1,,TikTok,"Ra Ono opsen AE rung kelar bayar.. mlh sak Iki di tambah opsen piye to pak""""""""""""",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
215,1,,TikTok,HILANGKAN OPSEN,Negatif,,,2026-02-25 19:46:39.483484+00:00,2 h yang lalu,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
1203,1,,TikTok,liat yg kena musibah lut jgn duwit mulu,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Gubernur,Lainnya/Jateng
489,1,,TikTok,"satu partai sama Sadewo, rakyat harus berani lawan",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Gubernur,Lainnya/Jateng
1272,1,,TikTok,turun saja gurbenur nya gk mikir rakyate,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Gubernur,Lainnya/Jateng
1442,1,,TikTok,"Giliran sudah jadi pejabret
Meras rakyat",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Lainnya/Jateng
258,1,,TikTok,rakyatmu rekoso pak ..kui intine,Negatif,,,2026-02-25 19:46:39.483484+00:00,4 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
388,1,,TikTok,rapat untuk membebankan rakyat????,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
478,1,,TikTok,terus rakyat mati,Negatif,,,2026-02-25 19:46:39.483484+00:00,5 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
564,1,,TikTok,rakyat selalu di tindas,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1483,1,,TikTok,memeras rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
676,1,,TikTok,remok rakyate irrrr,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
692,1,,TikTok,kerjone nyusahin rakyat terossss,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
710,1,,TikTok,rakyat di miskinlan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
808,1,,TikTok,rakyat to ajak rapat po ra pak ?,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
956,1,,TikTok,due utang tp sing kon bayae rakyat.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1731,1,,TikTok,mundur aja pak kalo mau memeras rakyat kecil,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1151,1,,TikTok,kerja ngk ada hasil... utang di bebankan ke rakyat..... mau ketawa takut dosa,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1164,1,,TikTok,kalau ngak bisa bikin sejahtera rakyat minimal ngak nambahin beban hidup rakyat.....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1341,1,,TikTok,"bayar utang kok harus rakyat yg bayar,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1349,1,,TikTok,rakyat udah kolep masih di cekik kocak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1578,1,,TikTok,g' bs cri solusi. slain menekan rakyat...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1614,1,,TikTok,akhirnya rakyatnya jga yg membayar utang... 😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1665,1,,TikTok,Dasar Dasar Dasar. bikin puyeng rakyatmu😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1871,1,,TikTok,rakyat yang bayar hutang???,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1899,1,,TikTok,"rakyat meneh seng kecekik, tiap orang penduwur, an punya dasar, e",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1911,1,,TikTok,wayaeh meres rakyat😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1913,1,,TikTok,nasibe rakyat akeh iki,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1916,1,,TikTok,ora pro rakyat blass,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1972,1,,TikTok,ora meringankan rakyat malah menambah beban rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2517,1,,TikTok,dlogok pemeras rakyat kecil,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2069,1,,TikTok,"gampang
aku gudu rakyat mu deh",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2094,1,,TikTok,"tidak mensejahterakan rakyatnya
tapi malah menyengsarakan rakyatnya",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2126,1,,TikTok,yo sawangen to rakyatmu ki bos...iseh kuat gak,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1671,1,,TikTok,"gupak pulute ora mangan nangkane,
utang hora urusane rakyat...",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Pekalongan/Pantura (G)
2462,1,,TikTok,hidup jokowii,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Lainnya,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2131,1,,TikTok,Selalu Rakyat Yg Di Rampok...😁😁😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2159,1,,TikTok,utang pemda kok dibebankan rakyat 😅,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2072,1,,TikTok,kenapa rakyat yg jadi korban,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Solo Raya (AD)
2257,1,,TikTok,rakyat semkn menjerit...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2266,1,,TikTok,menyengsarakan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2320,1,,TikTok,betul kang defi Mulyadi sangan bisa dan mau memahami rakyatnya masyarakatnya,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2340,1,,TikTok,senenge meres rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2411,1,,TikTok,utang untuk d bagi² ke Pendukung nya AJ... rakyat bagian bayar hutangnya,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2102,1,,TikTok,"kenapa rakyat kecil yang dikorbankan bos,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Solo Raya (AD)
2428,1,,TikTok,wealah pak pie to kwe or mikir rakyat cilik,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2443,1,,TikTok,la utange kono kok malah rakyat kon mbayar,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2451,1,,TikTok,"rakyatmu tekak o
rakyatmu idak2 o",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2458,1,,TikTok,mundur ae nek ger nyusahke rakyat e,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2737,2,,TikTok,terserah pak rakyatnya semakin menderita,Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
895,1,,TikTok,orak mikerno rakyat blas...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2846,2,,TikTok,sama saja memberatkan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2871,2,,TikTok,ora melas rakyate,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3276,3,,Instagram,BRISIKKKKK NYEKIK RAKYAT !!!!!!,Negatif,,,2026-02-25 19:46:39.483484+00:00,BRISIKKKKK NYEKIK RAKYAT !!!!!!,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3419,3,,Instagram,"Ada pjbt yg bilang nanti rakyat jg trbiasa,, dibalik aja nanti mereka jg terbiasa klo rkyt gk mau karena terlalu tinggi",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ada pjbt yg bilang nanti rakyat jg trbiasa,, dibalik aja nanti mereka jg terbiasa klo rkyt gk mau karena terlalu tinggi",Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3431,3,,Instagram,"Halah akui saja lah, provinsi lain juga tidak demikian. Tunggu pertanggung jawaban kalian di akhirat, doa rakyat terdzholimi apalagi bulan ramadhan",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Halah akui saja lah, provinsi lain juga tidak demikian. Tunggu pertanggung jawaban kalian di akhirat, doa rakyat terdzholimi apalagi bulan ramadhan",Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3483,3,,Instagram,Intinya membebani rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,Intinya membebani rakyat,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1781,1,,TikTok,"cari alternatif PAD yg lain kan bisa, kok rakyat wae...",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
1802,1,,TikTok,kok dadi membebani rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3264,3,,Instagram,Kalau udah tau akan merugikan masyarakatnya kenaap tidsk di tolak? Kan iso ngotot menolak kenaikan demi keberlangsungan hidup orang banyak orak malah nerimo lan legowo 😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,Kalau udah tau akan merugikan masyarakatnya kenaap tidsk di tolak? Kan iso ngotot menolak kenaikan demi keberlangsungan hidup orang banyak orak malah nerimo lan legowo 😂,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
2854,2,,TikTok,intinya gawe susah bukan menyenangkan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3689,3,,Instagram,Tertib di susahneOra tertib yo podo susaheKudu piye??,Negatif,,,2026-02-25 19:46:39.483484+00:00,Tertib di susahneOra tertib yo podo susaheKudu piye??,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
